               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  89,            0.022973,           0.0014538,                   0,             0.96614,             0.87563,             0.91981,             0.48905,            0.025161,           0.0045485,                   0,            0.001288,            0.001288,            0.001288
                  90,            0.022833,           0.0014473,                   0,             0.96557,             0.87469,             0.91958,             0.48789,            0.025191,            0.004568,                   0,            0.001189,            0.001189,            0.001189
                  91,            0.022539,           0.0014368,                   0,             0.96914,             0.87389,             0.91963,             0.48646,            0.025223,            0.004567,                   0,             0.00109,             0.00109,             0.00109
                  92,            0.022579,           0.0014323,                   0,             0.97056,             0.87367,             0.91952,             0.48571,            0.025267,           0.0045741,                   0,            0.000991,            0.000991,            0.000991
                  93,            0.022207,           0.0014222,                   0,             0.96798,             0.87372,             0.91899,             0.48513,            0.025291,           0.0045783,                   0,            0.000892,            0.000892,            0.000892
                  94,            0.022024,           0.0014212,                   0,             0.96787,             0.87403,             0.91894,             0.48473,            0.025321,           0.0045616,                   0,            0.000793,            0.000793,            0.000793
                  95,            0.021887,           0.0013965,                   0,             0.96901,             0.87355,             0.91883,             0.48387,            0.025345,           0.0045576,                   0,            0.000694,            0.000694,            0.000694
                  96,            0.021765,           0.0014011,                   0,             0.97013,             0.87154,              0.9178,             0.48329,            0.025399,           0.0045748,                   0,            0.000595,            0.000595,            0.000595
                  97,            0.021614,           0.0014013,                   0,             0.97458,             0.86668,              0.9164,             0.48365,            0.025424,           0.0045879,                   0,            0.000496,            0.000496,            0.000496
                  98,             0.02138,           0.0013936,                   0,             0.97448,             0.86517,             0.91589,             0.48289,            0.025467,           0.0046008,                   0,            0.000397,            0.000397,            0.000397
                  99,            0.021145,           0.0013879,                   0,             0.97282,              0.8642,             0.91576,             0.48238,            0.025479,           0.0046183,                   0,            0.000298,            0.000298,            0.000298
